,abilita,acc,access,accesso,accus,activ,addit,address,affect,age,ambulatori,amend,anagrafica,analysi,annulla,applic,appoint,assign,attribut,authent,averag,beat,biolog,birth,blood,book,box,btn,calcul,cancel,cap,card,carri,cartella,certif,chang,charact,check,choic,chronolog,citi,class,clin,clinic,clinica,codic,complet,complianc,concern,conclud,conduct,confirm,consid,contact,correct,creat,creation,criteria,data,databa,date,dati,day,deal,decid,deem,defin,del,delet,dell,descript,detail,dettag,diagnosi,diagnost,dioptr,displac,display,dispo,doctor,draw,easi,edit,elenco,elimin,elimina,enabl,enter,error,esam,esami,esegui,evalu,event,examin,execut,fail,failur,field,find,finish,fiscal,folder,form,function,gap,generat,gestion,grid,ground,gui,guid,handler,hc,heart,held,highlight,histori,hospit,ica,identifi,ill,implement,includ,inclus,indic,input,insert,instrument,invalid,issu,ital,laboratori,laboratorio,leav,list,locat,log,login,logout,main,manag,mask,medi,medic,medici,medicin,medico,meet,memori,messag,method,modif,modifi,modifica,monitor,nb,note,notifi,notifica,numer,observ,obtain,occur,op,oper,option,organ,outpati,panel,paramet,parametri,password,patholog,patient,paz,pazient,pend,perform,person,physician,piani,piano,pin,plan,possess,prenota,prenotaz,prenotazion,prenotazioni,prescrib,pressur,prima,princip,print,printer,procedur,proceed,process,proper,provid,provinc,realiz,reason,receiv,recogn,record,recruit,refer,regist,registr,reinsert,relat,remain,rememb,rent,report,repr,request,requir,reserv,resid,resoconto,retriev,review,ricontrollata,risultati,ritorna,run,save,search,select,seleziona,send,seq,sequenc,serv,servic,set,settiman,sex,signatur,special,specif,stampa,start,step,storag,store,subject,success,successo,summari,support,surnam,survey,tabular,task,tax,tb,telephon,tempi,test,therapi,time,tipo,tower,train,transfer,type,uc,undergon,underpin,undo,updat,uscita,user,val,valid,valida,valu,vat,verifi,version,view,visit,visita,visualizza,week,zip
140.txt,0,0,0.0288107618499795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089024711127158,0,0,0,0,0,0,0,0,0.1129596826286,0,0.0169986993135798,0,0,0,0,0,0.0468617279479035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504714756812829,0,0.0534148266762948,0,0,0,0,0,0,0,0,0,0,0,0.0320793352819226,0.0350919365257201,0,0,0,0,0,0,0,0,0,0.0387107692406574,0.0486214611451885,0,0,0,0,0,0,0,0,0,0,0,0.0234308639739518,0,0,0,0.0364857904659324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350919365257201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352201386391832,0.00673582607664628,0,0,0,0,0,0,0,0,0.0089024711127158,0,0,0,0,0,0,0.0234308639739518,0.0460228004996718,0,0,0,0,0,0.0170456009993436,0,0,0.0142187940468742,0,0,0,0,0,0,0,0,0,0.0432428952329662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14036774610288,0,0,0,0,0,0.0533348317586863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217903073079736,0,0,0,0,0,0,0,0,0,0.0670456009993436,0,0.0225919365257201,0,0,0,0,0,0,0,0,0,0.0356098844508632,0,0,0,0.100942951362566,0,0,0,0,0.0164073778788503,0.0460228004996718,0,0,0,0,0,0.0729715809318649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658348317586863,0,0,0,0,0,0,0,0,0,0.0089024711127158,0,0.14741546243057,0.0774215384813147,0.0335228004996718,0,0
141.txt,0,0,0.0246245827777603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913073960278543,0,0,0,0,0,0,0,0,0.115856084747282,0,0.0174345633985434,0,0,0,0,0,0.0720949660736977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315311745979141,0,0,0,0,0,0,0.0776484241250506,0,0.0547844376167126,0.0329018823404335,0,0,0,0,0,0,0,0,0,0,0.0329018823404335,0.0359917297699693,0,0,0,0,0,0.20256871310365,0.0472028723073557,0,0,0,0.149604495831349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374213235548025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359917297699693,0.0268828402468281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180616095585555,0.00690853956579105,0,0,0,0,0,0,0,0,0.00913073960278543,0,0,0,0,0,0,0.0240316553578992,0.0472028723073557,0,0,0,0,0,0.00874133384581725,0,0,0,0,0,0,0,0,0,0,0,0,0.0443516874184269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143966919079877,0,0,0,0,0,0.0547023915473705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719834595399386,0,0,0,0,0.0687647189736858,0,0,0,0,0,0,0,0,0,0,0,0.0365229584111417,0,0,0,0.103531232166734,0,0,0,0,0.0168280798757439,0.0472028723073557,0,0,0,0,0,0.074842647109605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675229043678833,0,0,0,0,0,0,0,0,0,0.00913073960278543,0,0.0302390692165272,0,0.0687647189736858,0,0
142.txt,0,0,0.0512191321777414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949596918689685,0,0,0,0,0,0,0,0,0,0,0.142226218023163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206457435950173,0.312121602664916,0,0.187840739408977,0,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113637339995624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474798459344843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0
143.txt,0,0,0.0288107618499795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089024711127158,0,0,0,0,0,0,0,0,0,0,0,0,0.0736214611451885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623172977890106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460228004996718,0,0,0,0.0243107305725942,0,0,0,0,0,0,0,0,0.0262107692406574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701838730514401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352201386391832,0,0,0,0,0,0,0,0,0,0.0089024711127158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426140024983591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658348317586863,0,0.0533348317586863,0,0,0,0,0.0335228004996718,0,0,0,0,0.193553846203287,0,0,0,0,0,0.329174158793431,0,0,0,0,0,0.0335228004996718,0,0,0,0,0,0,0,0,0,0.0614857904659324,0,0,0.0653709219239208,0.0420456009993436,0,0.129728685698899,0.1754596826286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658348317586863,0,0.044512355563579,0,0,0.329174158793431,0,0,0,0,0,0,0,0,0,0,0,0.0658348317586863,0.109457371397797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089024711127158,0,0.0294830924861141,0,0,0.0658348317586863,0
144.txt,0,0,0.0433710393440552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755132909673185,0.0114870595002785,0,0,0,0,0,0,0,0,0,0,0,0,0.379981734942908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344611785008354,0,0,0,0,0,0,0,0,0,0,0,0.0804094165019492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151026581934637,0,0,0,0,0.362239344781626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499493796653643,0,0,0.0454453401795913,0,0,0,0,0,0,0,0,0,0.0114870595002785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109971619350604,0,0,0,0,0,0,0,0,0.052087414326297,0,0.0452799180977033,0,0,0,0,0,0,0.0755132909673185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281165255586756,0,0,0,0,0,0,0,0,0,0.0432552264511894,0,0,0,0,0,0,0,0,0,0,0,0.0574352975013923,0,0,0,0,0,0,0.0526901054950791,0,0,0,0,0,0,0,0,0.0470784393108806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688191377531436,0,0,0.0703007644982117,0.0114870595002785,0,0,0,0,0,0
145.txt,0,0,0.0480179364166325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148374518545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10972471959781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680580529311438,0,0,0.044512355563579,0,0,0.0512381587216104,0,0,0,0,0,0,0,0,0.089024711127158,0,0,0,0,0,0,0,0,0,0,0,0.0534655588032044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880503465979581,0,0,0,0,0,0,0,0,0,0.0148374518545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014204667499453,0,0,0,0,0,0,0,0,0.0840994710476671,0,0.292432804381,0,0,0.164369101908647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584865608762001,0,0,0,0,0,0,0.0363171788466227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593498074181053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912144761648311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613512176209904,0,0,0,0,0,0,0,0,0.0148374518545263,0,0,0,0,0,0
146.txt,0,0,0.0426826101481178,0,0,0,0,0,0,0,0,0,0.119013912248644,0,0,0,0,0,0.0113047252224963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029753478062161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045218900889985,0,0,0,0,0,0,0,0,0.0835997863602365,0,0,0.0791330765574738,0.0407356638500605,0,0,0,0,0,0,0.0743146673011705,0.215884432447133,0,0,0.0407356638500605,0.0445611892390096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835997863602365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332835164960728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111809963933915,0,0,0,0.167199572720473,0,0.25079935908071,0,0,0,0.0113047252224963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108226038091071,0,0,0.0180556114880942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276702315021887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565236261124813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138993487489266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113047252224963,0,0,0,0,0,0
147.txt,0,0,0.0480179364166325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127178158753083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334726628199311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381534476259249,0,0,0,0,0,0,0,0,0.0940497596552661,0.0360510540580592,0,0.089024711127158,0,0,0,0,0,0,0,0,0,0,0,0.045827621831318,0.0501313378938858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374439560580819,0,0,0,0,0.337127992155198,0.334416002855267,0,0,0,0,0,0,0,0.100628967540524,0,0,0,0,0,0,0,0,0,0.0254356317506166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121754292852455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311290104399623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635890793765414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156367673425425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127178158753083,0,0,0,0,0,0
148.txt,0,0,0.0444797726806701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749681777912909,0,0.0492823583155131,0,0,0,0,0,0,0,0.0985647166310262,0,0,0,0,0,0,0.0197312538728015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224904533373873,0,0,0,0,0,0,0,0,0,0.021251147655277,0,0.08246499557042,0,0,0,0,0,0,0,0.0492823583155131,0,0,0,0.0270141770795138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295511044427116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741476602930173,0,0.0492823583155131,0,0,0,0,0,0,0,0.00749681777912909,0,0,0,0,0,0,0,0,0,0,0,0.0554398583231042,0,0.00717709515761837,0,0,0.0119737213026309,0,0,0,0,0,0.00849847286376425,0,0.0295511044427116,0.0554398583231042,0,0,0,0,0.0554398583231042,0,0.0449135425336305,0,0,0,0.193780212630197,0.0564594534731315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343872267441569,0.0183497324698725,0.123923876629644,0,0,0,0.0295511044427116,0,0,0,0,0.0564594534731315,0,0,0,0,0,0,0.0492823583155131,0.0164878612900401,0,0.0554398583231042,0,0.0674713600121618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13826194281827,0,0,0,0.0492823583155131,0,0,0.0282297267365657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749681777912909,0,0.0248278673567276,0,0,0.0554398583231042,0
149.txt,0,0,0.0404361569824274,0,0,0,0,0,0,0,0,0,0.0493281346820037,0,0,0,0,0,0.0187420444478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207624128726713,0,0,0,0,0,0,0,0,0,0.0647218847009815,0.224567712668153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374840888956455,0,0,0.0647218847009815,0,0,0,0,0,0,0,0,0.0937102222391137,0.0675354426987844,0.123205895788783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138599645807761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741476602930173,0,0,0.0859680668603921,0,0,0,0,0,0,0.0187420444478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637385464782319,0,0.0738777611067791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705743168414144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562261333434682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768121904545946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187420444478227,0,0.0310348341959095,0,0,0,0
150.txt,0,0,0.0480179364166325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111280888908947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292885799674397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222561777817895,0,0,0,0,0,0,0,0,0,0,0,0.089024711127158,0,0,0,0,0,0,0,0.0731535006245898,0,0,0,0.0400991691024033,0.0438649206571501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731535006245898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438649206571501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110062933247448,0,0,0,0,0,0,0,0,0,0.0111280888908947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106535006245898,0,0,0.0177734925585927,0,0,0,0,0,0,0,0,0,0.0540536190412078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027237884134967,0,0,0.0540536190412078,0.0438649206571501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667685333453685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136821714247247,0,0,0,0,0,0,0.0419035006245898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111280888908947,0,0.184269328038213,0.145165384652465,0,0,0
151.txt,0,0,0.0167018909275244,0,0,0,0.0673230769402737,0.201969230820821,0,0,0,0,0,0,0,0,0,0,0.015482558456897,0,0,0,0,0.240118959128723,0,0,0,0,0,0,0.10177878347769,0,0,0,0,0,0,0,0,0,0,0.0927562291455413,0,0,0,0.114495359580324,0,0,0,0,0,0,0,0,0,0,0,0,0.015482558456897,0,0,0,0,0,0,0,0.0927562291455413,0,0,0,0.0464476753706911,0.0557901483163872,0,0,0,0,0,0,0,0.0492779682759761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114495359580324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015482558456897,0,0,0,0,0,0.142034197421517,0,0,0,0,0,0,0,0.0148222617385597,0,0,0,0,0,0,0,0,0.017551193957774,0,0,0,0,1.02909350760197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134646153880547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160079306085815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160079306085815,0.015482558456897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015482558456897,0,0,0,0,0,0
152.txt,0,0,0.0349221355757327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323726222280575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971178666841724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422299300807171,0,0,0,0,0,0,0,0,0,0,0,0,0.0323726222280575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123968007267954,0,0,0.0517047056249971,0,0,0,0.478798776426809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127607041911709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323726222280575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103035751849768,0.193944842758859,0,0,0,0.0323726222280575,0,0,0,0,0,0
153.txt,0,0,0.049039594638263,0,0,0,0,0,0,0.0658906710479274,0,0,0,0,0,0,0,0,0.060612569278065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13901219322106,0,0,0.0151531423195163,0,0,0,0,0,0,0,0,0,0.0859088947766517,0,0.106071996236614,0,0,0,0,0,0,0,0,0.289377005195094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695060966105298,0,0,0,0,0,0,0.0151531423195163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242022026329773,0,0,0,0,0,0,0,0,0,0,0,0.112059288099892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597309557884597,0,0,0,0,0,0,0,0,0,0,0.0597309557884597,0,0,0,0,0,0.0570600859568882,0,0,0,0,0,0,0,0,0.0859088947766517,0,0,0.0757657115975813,0,0,0,0,0,0.083933158421437,0,0,0,0,0,0,0,0,0,0.031051736566751,0,0,0,0,0,0,0,0,0,0,0,0.0446140753032466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151531423195163,0,0,0,0,0,0
154.txt,0,0,0.0426826101481178,0,0,0,0,0,0,0.0573492877639368,0,0,0,0,0,0,0,0,0.0527553843716492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086700445184699,0,0.120992094099811,0,0,0.0527553843716492,0,0,0,0,0,0,0,0,0,0,0,0.0923219226503861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263776921858246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421297601388865,0,0,0,0,0,0.104657119525986,0,0.0519880541121778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519880541121778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519880541121778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049663408147662,0,0,0,0,0,0,0,0,0.0747725565648635,0,0,0.0659442304645615,0,0,0,0,0,0.0730529341816211,0,0,0,0,0,0,0,0,0,0.0270265114562462,0,0,0,0,0,0,0.049663408147662,0,0,0,0,0.0388307692454183,0,0,0,0,0,0,0,0,0.0419775285313871,0.0790145655684241,0,0,0,0.0131888460929123,0,0,0,0,0,0
155.txt,0,0,0.0365850944126724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045218900889985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10370750922841,0,0,0.0339141756674888,0,0,0,0,0,0,0,0,0,0.0320453813849415,0,0.0791330765574738,0,0,0.125233601454208,0,0,0,0,0,0.0719614774823778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835997863602365,0,0,0,0,0,0.0626168007271038,0,0.135453540974441,0,0,0,0,0,0,0,0,0,0,0.0677267704872206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518537546142048,0,0,0,0,0,0,0.0113047252224963,0,0,0,0,0,0,0,0,0,0.0677267704872206,0,0,0,0,0,0,0.0180556114880942,0,0,0,0,0,0.0256303149859557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518537546142048,0,0,0,0,0,0,0,0,0,0,0,0,0.0626168007271038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425686355551388,0,0,0,0,0,0,0,0,0.064090762769883,0,0,0.0565236261124813,0,0,0,0,0,0.0626168007271038,0,0,0,0,0,0.0743146673011705,0,0,0,0.0231655812482111,0,0,0,0,0,0.0677267704872206,0,0,0,0,0,0.0332835164960728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113047252224963,0,0.168474814206366,0,0,0,0
156.txt,0,0,0.0426826101481178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527553843716492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573492877639368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120992094099811,0,0,0.0395665382787369,0,0,0,0,0,0,0,0,0,0.0373862782824318,0,0.0923219226503861,0,0,0.146105868363242,0,0,0,0,0,0,0,0,0,0,0.0681819266661805,0,0,0,0,0,0,0,0,0,0.216095382867504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730529341816211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604960470499056,0,0,0,0,0,0,0.0263776921858246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210648800694432,0,0,0,0,0,0.0149510170751408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604960470499056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049663408147662,0,0,0,0,0,0,0,0,0.0747725565648635,0,0,0.0659442304645615,0,0,0,0,0,0.0730529341816211,0,0,0,0,0,0,0,0.0790145655684241,0,0.0270265114562462,0,0,0,0,0,0,0,0,0,0,0,0.0388307692454183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131888460929123,0,0.0218393277674919,0,0,0,0
